source_id,label,source_file
train_pos_2461,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2462,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2463,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2464,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2465,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2466,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2467,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2468,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2469,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2470,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2471,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2472,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2473,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2474,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2475,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2476,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2477,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2478,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2479,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2480,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2481,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2482,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2483,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2484,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2485,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2486,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2487,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2488,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2489,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2490,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2491,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2492,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2493,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2494,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2495,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2496,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2497,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2498,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2499,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2500,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2501,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2502,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2503,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2504,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2505,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2506,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2507,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2508,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2509,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2510,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2511,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2512,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2513,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2514,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2515,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2516,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2517,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2518,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2519,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2520,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2521,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2522,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2523,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2524,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2525,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2526,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2527,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2528,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2529,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2530,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2531,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2532,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2533,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2534,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2535,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2536,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2537,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2538,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2539,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2540,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2541,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2542,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2543,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2544,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2545,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2546,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2547,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2548,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2549,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2550,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2551,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2552,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2553,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2554,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2555,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2556,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2557,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2558,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2559,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2560,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2561,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2562,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2563,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2564,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2565,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2566,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2567,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2568,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2569,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2570,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2571,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2572,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2573,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2574,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2575,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2576,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2577,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2578,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2579,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2580,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2581,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2582,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2583,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2584,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2585,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2586,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2587,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2588,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2589,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2590,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2591,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2592,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2593,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2594,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2595,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2596,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2597,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2598,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2599,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2600,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2601,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2602,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2603,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2604,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2605,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2606,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2607,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2608,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2609,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2610,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2611,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2612,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2613,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2614,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2615,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2616,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2617,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2618,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2619,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2620,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2621,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2622,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2623,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2624,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2625,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2626,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2627,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2628,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2629,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2630,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2631,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2632,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2633,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2634,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2635,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2636,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2637,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2638,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2639,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2640,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2641,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2642,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2643,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2644,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2645,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2646,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2647,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2648,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2649,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2650,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2651,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2652,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2653,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2654,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2655,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2656,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2657,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2658,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2659,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2660,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2661,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2662,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2663,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2664,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2665,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2666,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2667,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2668,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2669,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2670,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2671,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2672,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2673,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2674,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2675,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2676,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2677,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2678,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2679,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2680,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2681,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2682,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2683,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2684,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2685,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2686,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2687,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2688,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2689,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2690,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2691,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2692,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2693,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2694,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2695,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2696,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2697,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2698,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2699,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2700,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2701,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2702,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2703,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2704,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2705,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2706,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2707,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2708,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2709,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2710,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2711,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2712,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2713,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2714,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2715,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2716,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2717,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2718,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2719,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2720,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2721,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2722,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2723,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2724,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2725,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2726,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2727,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2728,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2729,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2730,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2731,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2732,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2733,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
train_pos_2734,1,/mnt/nw/home/m.yu/repos/foundry/datasets/toxinpred3/train_pos.csv
